event,gender,fighter1,fighter2,fight,winner,Method,Round,Time,Time format,duration
UFC 196: McGregor vs Diaz,1,Darren Elkins,Chas Skelly,UFC 196: McGregor vs Diaz: Darren Elkins v Chas Skelly,Darren Elkins,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 196: McGregor vs Diaz,1,Brandon Thatch,Siyar Bahadurzada,UFC 196: McGregor vs Diaz: Brandon Thatch v Siyar Bahadurzada,Siyar Bahadurzada,Submission,3.0,4.183333333333334,3 Rnd (5-5-5),14.183333333333334
UFC 196: McGregor vs Diaz,0,Holly Holm,Miesha Tate,UFC 196: McGregor vs Diaz: Holly Holm v Miesha Tate,Miesha Tate,Submission,5.0,3.5,5 Rnd (5-5-5-5-5),23.5
UFC 196: McGregor vs Diaz,1,Corey Anderson,Tom Lawlor,UFC 196: McGregor vs Diaz: Corey Anderson v Tom Lawlor,Corey Anderson,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Silva vs Bisping,1,David Teymur,Martin Svensson,UFC Fight Night: Silva vs Bisping: David Teymur v Martin Svensson,David Teymur,KO/TKO,2.0,1.4333333333333331,3 Rnd (5-5-5),6.433333333333334
UFC Fight Night: Silva vs Bisping,1,Teemu Packalen,Thibault Gouti,UFC Fight Night: Silva vs Bisping: Teemu Packalen v Thibault Gouti,Teemu Packalen,Submission,1.0,0.4,3 Rnd (5-5-5),0.4
UFC Fight Night: Silva vs Bisping,1,Scott Askham,Chris Dempsey,UFC Fight Night: Silva vs Bisping: Scott Askham v Chris Dempsey,Scott Askham,KO/TKO,1.0,4.75,3 Rnd (5-5-5),4.75
UFC Fight Night: Silva vs Bisping,1,Mike Wilkinson,Makwan Amirkhani,UFC Fight Night: Silva vs Bisping: Mike Wilkinson v Makwan Amirkhani,Makwan Amirkhani,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Silva vs Bisping,1,Arnold Allen,Yaotzin Meza,UFC Fight Night: Silva vs Bisping: Arnold Allen v Yaotzin Meza,Arnold Allen,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Silva vs Bisping,1,Gegard Mousasi,Thales Leites,UFC Fight Night: Silva vs Bisping: Gegard Mousasi v Thales Leites,Gegard Mousasi,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Silva vs Bisping,1,Francisco Rivera,Brad Pickett,UFC Fight Night: Silva vs Bisping: Francisco Rivera v Brad Pickett,Brad Pickett,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Silva vs Bisping,1,Anderson Silva,Michael Bisping,UFC Fight Night: Silva vs Bisping: Anderson Silva v Michael Bisping,Michael Bisping,Decision - Unanimous,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
UFC Fight Night: Silva vs Bisping,1,Tom Breese,Keita Nakamura,UFC Fight Night: Silva vs Bisping: Tom Breese v Keita Nakamura,Tom Breese,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Silva vs Bisping,1,Norman Parke,Rustam Khabilov,UFC Fight Night: Silva vs Bisping: Norman Parke v Rustam Khabilov,Rustam Khabilov,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Silva vs Bisping,1,Davey Grant,Marlon Vera,UFC Fight Night: Silva vs Bisping: Davey Grant v Marlon Vera,Davey Grant,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Silva vs Bisping,1,Brad Scott,Krzysztof Jotko,UFC Fight Night: Silva vs Bisping: Brad Scott v Krzysztof Jotko,Krzysztof Jotko,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Silva vs Bisping,1,Daniel Omielanczuk,Jarjis Danho,UFC Fight Night: Silva vs Bisping: Daniel Omielanczuk v Jarjis Danho,Daniel Omielanczuk,Decision - Majority,3.0,1.5166666666666666,3 Rnd (5-5-5),11.516666666666666
UFC Fight Night: Cowboy vs Cowboy,1,Daniel Sarafian,Oluwale Bamgbose,UFC Fight Night: Cowboy vs Cowboy: Daniel Sarafian v Oluwale Bamgbose,Oluwale Bamgbose,KO/TKO,1.0,1.0,3 Rnd (5-5-5),1.0
UFC Fight Night: Cowboy vs Cowboy,1,Dennis Bermudez,Tatsuya Kawajiri,UFC Fight Night: Cowboy vs Cowboy: Dennis Bermudez v Tatsuya Kawajiri,Dennis Bermudez,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Cowboy vs Cowboy,1,Chris Camozzi,Joe Riggs,UFC Fight Night: Cowboy vs Cowboy: Chris Camozzi v Joe Riggs,Chris Camozzi,KO/TKO,1.0,0.4333333333333333,3 Rnd (5-5-5),0.4333333333333333
UFC Fight Night: Cowboy vs Cowboy,1,Donald Cerrone,Alex Oliveira,UFC Fight Night: Cowboy vs Cowboy: Donald Cerrone v Alex Oliveira,Donald Cerrone,Submission,1.0,2.55,5 Rnd (5-5-5-5-5),2.55
UFC Fight Night: Cowboy vs Cowboy,0,Marion Reneau,Ashlee Evans-Smith,UFC Fight Night: Cowboy vs Cowboy: Marion Reneau v Ashlee Evans-Smith,Ashlee Evans-Smith,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Cowboy vs Cowboy,1,James Krause,Shane Campbell,UFC Fight Night: Cowboy vs Cowboy: James Krause v Shane Campbell,James Krause,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Cowboy vs Cowboy,1,Anthony Smith,Leonardo Guimaraes,UFC Fight Night: Cowboy vs Cowboy: Anthony Smith v Leonardo Guimaraes,Anthony Smith,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Cowboy vs Cowboy,1,Derek Brunson,Roan Carneiro,UFC Fight Night: Cowboy vs Cowboy: Derek Brunson v Roan Carneiro,Derek Brunson,KO/TKO,1.0,2.6333333333333333,3 Rnd (5-5-5),2.6333333333333333
UFC Fight Night: Cowboy vs Cowboy,1,Anthony Hamilton,Shamil Abdurakhimov,UFC Fight Night: Cowboy vs Cowboy: Anthony Hamilton v Shamil Abdurakhimov,Shamil Abdurakhimov,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Cowboy vs Cowboy,1,Cody Garbrandt,Augusto Mendes,UFC Fight Night: Cowboy vs Cowboy: Cody Garbrandt v Augusto Mendes,Cody Garbrandt,KO/TKO,1.0,4.3,3 Rnd (5-5-5),4.3
UFC Fight Night: Cowboy vs Cowboy,0,Lauren Murphy,Kelly Faszholz,UFC Fight Night: Cowboy vs Cowboy: Lauren Murphy v Kelly Faszholz,Lauren Murphy,KO/TKO,3.0,4.916666666666667,3 Rnd (5-5-5),14.916666666666668
UFC Fight Night: Cowboy vs Cowboy,1,Alex Garcia,Sean Strickland,UFC Fight Night: Cowboy vs Cowboy: Alex Garcia v Sean Strickland,Sean Strickland,KO/TKO,3.0,4.416666666666667,3 Rnd (5-5-5),14.416666666666668
UFC Fight Night: Cowboy vs Cowboy,1,Jonavin Webb,Nathan Coy,UFC Fight Night: Cowboy vs Cowboy: Jonavin Webb v Nathan Coy,Nathan Coy,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Hendricks vs Thompson,1,Misha Cirkunov,Alex Nicholson,UFC Fight Night: Hendricks vs Thompson: Misha Cirkunov v Alex Nicholson,Misha Cirkunov,Submission,2.0,1.4666666666666668,3 Rnd (5-5-5),6.466666666666667
UFC Fight Night: Hendricks vs Thompson,1,Joseph Benavidez,Zach Makovsky,UFC Fight Night: Hendricks vs Thompson: Joseph Benavidez v Zach Makovsky,Joseph Benavidez,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Hendricks vs Thompson,1,Artem Lobov,Alex White,UFC Fight Night: Hendricks vs Thompson: Artem Lobov v Alex White,Alex White,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Hendricks vs Thompson,1,Mickey Gall,Mike Jackson,UFC Fight Night: Hendricks vs Thompson: Mickey Gall v Mike Jackson,Mickey Gall,Submission,1.0,0.75,3 Rnd (5-5-5),0.75
UFC Fight Night: Hendricks vs Thompson,1,Johny Hendricks,Stephen Thompson,UFC Fight Night: Hendricks vs Thompson: Johny Hendricks v Stephen Thompson,Stephen Thompson,KO/TKO,1.0,3.5166666666666666,5 Rnd (5-5-5-5-5),3.5166666666666666
UFC Fight Night: Hendricks vs Thompson,1,Noad Lahat,Diego Rivas,UFC Fight Night: Hendricks vs Thompson: Noad Lahat v Diego Rivas,Diego Rivas,KO/TKO,2.0,0.3833333333333333,3 Rnd (5-5-5),5.383333333333334
UFC Fight Night: Hendricks vs Thompson,1,Derrick Lewis,Damian Grabowski,UFC Fight Night: Hendricks vs Thompson: Derrick Lewis v Damian Grabowski,Derrick Lewis,KO/TKO,1.0,2.283333333333333,3 Rnd (5-5-5),2.283333333333333
UFC Fight Night: Hendricks vs Thompson,1,Mike Pyle,Sean Spencer,UFC Fight Night: Hendricks vs Thompson: Mike Pyle v Sean Spencer,Mike Pyle,KO/TKO,3.0,4.416666666666667,3 Rnd (5-5-5),14.416666666666668
UFC Fight Night: Hendricks vs Thompson,1,Roy Nelson,Jared Rosholt,UFC Fight Night: Hendricks vs Thompson: Roy Nelson v Jared Rosholt,Roy Nelson,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Hendricks vs Thompson,1,Joshua Burkman,KJ Noons,UFC Fight Night: Hendricks vs Thompson: Joshua Burkman v KJ Noons,Joshua Burkman,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Hendricks vs Thompson,1,Ovince Saint Preux,Rafael Cavalcante,UFC Fight Night: Hendricks vs Thompson: Ovince Saint Preux v Rafael Cavalcante,Ovince Saint Preux,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Hendricks vs Thompson,1,Ray Borg,Justin Scoggins,UFC Fight Night: Hendricks vs Thompson: Ray Borg v Justin Scoggins,Justin Scoggins,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FOX: Johnson vs. Bader,1,Josh Barnett,Ben Rothwell,UFC on FOX: Johnson vs. Bader: Josh Barnett v Ben Rothwell,Ben Rothwell,Submission,2.0,3.8,3 Rnd (5-5-5),8.8
UFC on FOX: Johnson vs. Bader,1,Iuri Alcantara,Jimmie Rivera,UFC on FOX: Johnson vs. Bader: Iuri Alcantara v Jimmie Rivera,Jimmie Rivera,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FOX: Johnson vs. Bader,1,Rafael Natal,Kevin Casey,UFC on FOX: Johnson vs. Bader: Rafael Natal v Kevin Casey,Rafael Natal,KO/TKO,3.0,3.6166666666666663,3 Rnd (5-5-5),13.616666666666667
UFC on FOX: Johnson vs. Bader,1,Anthony Rocco Martin,Felipe Olivieri,UFC on FOX: Johnson vs. Bader: Anthony Rocco Martin v Felipe Olivieri,Anthony Rocco Martin,Submission,3.0,3.033333333333333,3 Rnd (5-5-5),13.033333333333331
UFC on FOX: Johnson vs. Bader,1,Damon Jackson,Levan Makashvili,UFC on FOX: Johnson vs. Bader: Damon Jackson v Levan Makashvili,Levan Makashvili,Decision - Majority,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FOX: Johnson vs. Bader,1,George Sullivan,Alexander Yakovlev,UFC on FOX: Johnson vs. Bader: George Sullivan v Alexander Yakovlev,Alexander Yakovlev,KO/TKO,1.0,3.983333333333333,3 Rnd (5-5-5),3.983333333333333
UFC on FOX: Johnson vs. Bader,1,Anthony Johnson,Ryan Bader,UFC on FOX: Johnson vs. Bader: Anthony Johnson v Ryan Bader,Anthony Johnson,KO/TKO,1.0,1.4333333333333331,5 Rnd (5-5-5-5-5),1.4333333333333331
UFC on FOX: Johnson vs. Bader,1,Alex Caceres,Masio Fullen,UFC on FOX: Johnson vs. Bader: Alex Caceres v Masio Fullen,Alex Caceres,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FOX: Johnson vs. Bader,1,Olivier Aubin-Mercier,Diego Ferreira,UFC on FOX: Johnson vs. Bader: Olivier Aubin-Mercier v Diego Ferreira,Diego Ferreira,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FOX: Johnson vs. Bader,1,Sage Northcutt,Bryan Barberena,UFC on FOX: Johnson vs. Bader: Sage Northcutt v Bryan Barberena,Bryan Barberena,Submission,2.0,3.1,3 Rnd (5-5-5),8.1
UFC on FOX: Johnson vs. Bader,1,Tarec Saffiedine,Jake Ellenberger,UFC on FOX: Johnson vs. Bader: Tarec Saffiedine v Jake Ellenberger,Tarec Saffiedine,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FOX: Johnson vs. Bader,1,Matt Dwyer,Randy Brown,UFC on FOX: Johnson vs. Bader: Matt Dwyer v Randy Brown,Randy Brown,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FOX: Johnson vs. Bader,1,Dustin Ortiz,Wilson Reis,UFC on FOX: Johnson vs. Bader: Dustin Ortiz v Wilson Reis,Wilson Reis,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Dillashaw vs Cruz,1,Anthony Pettis,Eddie Alvarez,UFC Fight Night: Dillashaw vs Cruz: Anthony Pettis v Eddie Alvarez,Eddie Alvarez,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Dillashaw vs Cruz,1,Ilir Latifi,Sean O'Connell,UFC Fight Night: Dillashaw vs Cruz: Ilir Latifi v Sean O'Connell,Ilir Latifi,KO/TKO,1.0,0.5,3 Rnd (5-5-5),0.5
UFC Fight Night: Dillashaw vs Cruz,1,Charles Rosa,Kyle Bochniak,UFC Fight Night: Dillashaw vs Cruz: Charles Rosa v Kyle Bochniak,Charles Rosa,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Dillashaw vs Cruz,1,Francimar Barroso,Elvis Mutapcic,UFC Fight Night: Dillashaw vs Cruz: Francimar Barroso v Elvis Mutapcic,Francimar Barroso,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Dillashaw vs Cruz,1,Ross Pearson,Francisco Trinaldo,UFC Fight Night: Dillashaw vs Cruz: Ross Pearson v Francisco Trinaldo,Francisco Trinaldo,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Dillashaw vs Cruz,1,Tim Boetsch,Ed Herman,UFC Fight Night: Dillashaw vs Cruz: Tim Boetsch v Ed Herman,Ed Herman,KO/TKO,2.0,1.65,3 Rnd (5-5-5),6.65
UFC Fight Night: Dillashaw vs Cruz,1,Paul Felder,Daron Cruickshank,UFC Fight Night: Dillashaw vs Cruz: Paul Felder v Daron Cruickshank,Paul Felder,Submission,3.0,3.9333333333333336,3 Rnd (5-5-5),13.933333333333334
UFC Fight Night: Dillashaw vs Cruz,1,Travis Browne,Matt Mitrione,UFC Fight Night: Dillashaw vs Cruz: Travis Browne v Matt Mitrione,Travis Browne,KO/TKO,3.0,4.15,3 Rnd (5-5-5),14.15
UFC Fight Night: Dillashaw vs Cruz,1,Maximo Blanco,Luke Sanders,UFC Fight Night: Dillashaw vs Cruz: Maximo Blanco v Luke Sanders,Luke Sanders,Submission,1.0,3.633333333333333,3 Rnd (5-5-5),3.633333333333333
UFC Fight Night: Dillashaw vs Cruz,1,Chris Wade,Mehdi Baghdad,UFC Fight Night: Dillashaw vs Cruz: Chris Wade v Mehdi Baghdad,Chris Wade,Submission,1.0,4.5,3 Rnd (5-5-5),4.5
UFC Fight Night: Dillashaw vs Cruz,1,Rob Font,Joey Gomez,UFC Fight Night: Dillashaw vs Cruz: Rob Font v Joey Gomez,Rob Font,KO/TKO,2.0,4.216666666666667,3 Rnd (5-5-5),9.216666666666669
UFC Fight Night: Dillashaw vs Cruz,1,Patrick Cote,Ben Saunders,UFC Fight Night: Dillashaw vs Cruz: Patrick Cote v Ben Saunders,Patrick Cote,KO/TKO,2.0,1.2333333333333334,3 Rnd (5-5-5),6.233333333333333
UFC Fight Night: Dillashaw vs Cruz,1,TJ Dillashaw,Dominick Cruz,UFC Fight Night: Dillashaw vs Cruz: TJ Dillashaw v Dominick Cruz,Dominick Cruz,Decision - Split,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
